Time	inlet	inlet	outlet	outlet	solid	solid	 volume 	 average
5609	-1.4282e-06	0.192376	1.4282e-06	0.192376	4.15011	3	0.174723	1
5610	-1.42821e-06	0.192377	1.42821e-06	0.192377	4.15011	3	0.174723	1
5611	-1.42821e-06	0.192377	1.42821e-06	0.192377	4.15011	3	0.174723	1
5612	-1.42822e-06	0.192378	1.42822e-06	0.192378	4.15011	3	0.174723	1
5613	-1.42822e-06	0.192378	1.42822e-06	0.192378	4.15011	3	0.174723	1
5614	-1.42823e-06	0.192379	1.42823e-06	0.192379	4.15011	3	0.174723	1
5615	-1.42823e-06	0.192379	1.42823e-06	0.192379	4.15011	3	0.174723	1
5616	-1.42823e-06	0.19238	1.42823e-06	0.19238	4.15011	3	0.174723	1
5617	-1.42824e-06	0.192381	1.42824e-06	0.192381	4.15011	3	0.174723	1
5618	-1.42824e-06	0.192381	1.42824e-06	0.192381	4.15011	3	0.174723	1
5619	-1.42825e-06	0.192382	1.42825e-06	0.192382	4.15011	3	0.174723	1
5620	-1.42825e-06	0.192382	1.42825e-06	0.192382	4.15011	3	0.174723	1
5621	-1.42826e-06	0.192383	1.42826e-06	0.192383	4.15011	3	0.174723	1
5622	-1.42826e-06	0.192384	1.42826e-06	0.192384	4.15011	3	0.174723	1
5623	-1.42826e-06	0.192384	1.42826e-06	0.192384	4.15011	3	0.174723	1
5624	-1.42827e-06	0.192385	1.42827e-06	0.192385	4.15011	3	0.174723	1
5625	-1.42827e-06	0.192385	1.42827e-06	0.192385	4.15011	3	0.174723	1
5626	-1.42828e-06	0.192386	1.42828e-06	0.192386	4.15011	3	0.174723	1
5627	-1.42828e-06	0.192386	1.42828e-06	0.192386	4.15011	3	0.174723	1
5628	-1.42829e-06	0.192387	1.42829e-06	0.192387	4.15011	3	0.174723	1
5629	-1.42829e-06	0.192388	1.42829e-06	0.192388	4.15011	3	0.174723	1
5630	-1.42829e-06	0.192388	1.42829e-06	0.192388	4.15011	3	0.174723	1
5631	-1.4283e-06	0.192389	1.4283e-06	0.192389	4.15011	3	0.174723	1
5632	-1.4283e-06	0.192389	1.4283e-06	0.192389	4.15011	3	0.174723	1
5633	-1.42831e-06	0.19239	1.42831e-06	0.19239	4.15011	3	0.174723	1
5634	-1.42831e-06	0.192391	1.42831e-06	0.192391	4.15011	3	0.174723	1
5635	-1.42832e-06	0.192391	1.42832e-06	0.192391	4.15011	3	0.174723	1
5636	-1.42832e-06	0.192392	1.42832e-06	0.192392	4.15011	3	0.174723	1
5637	-1.42832e-06	0.192392	1.42832e-06	0.192392	4.15011	3	0.174723	1
5638	-1.42833e-06	0.192393	1.42833e-06	0.192393	4.15011	3	0.174723	1
5639	-1.42833e-06	0.192393	1.42833e-06	0.192393	4.15011	3	0.174723	1
5640	-1.42834e-06	0.192394	1.42834e-06	0.192394	4.15011	3	0.174723	1
5641	-1.42834e-06	0.192395	1.42834e-06	0.192395	4.15011	3	0.174723	1
5642	-1.42835e-06	0.192395	1.42835e-06	0.192395	4.15011	3	0.174723	1
5643	-1.42835e-06	0.192396	1.42835e-06	0.192396	4.15011	3	0.174723	1
5644	-1.42835e-06	0.192396	1.42835e-06	0.192396	4.15011	3	0.174723	1
5645	-1.42836e-06	0.192397	1.42836e-06	0.192397	4.15011	3	0.174723	1
5646	-1.42836e-06	0.192397	1.42836e-06	0.192397	4.15011	3	0.174723	1
5647	-1.42837e-06	0.192398	1.42837e-06	0.192398	4.15011	3	0.174723	1
5648	-1.42837e-06	0.192399	1.42837e-06	0.192399	4.15011	3	0.174723	1
5649	-1.42838e-06	0.192399	1.42838e-06	0.192399	4.15011	3	0.174723	1
5650	-1.42838e-06	0.1924	1.42838e-06	0.1924	4.15011	3	0.174723	1
5651	-1.42838e-06	0.1924	1.42838e-06	0.1924	4.15011	3	0.174723	1
5652	-1.42839e-06	0.192401	1.42839e-06	0.192401	4.15011	3	0.174723	1
5653	-1.42839e-06	0.192401	1.42839e-06	0.192401	4.15011	3	0.174723	1
5654	-1.4284e-06	0.192402	1.4284e-06	0.192402	4.15011	3	0.174723	1
5655	-1.4284e-06	0.192403	1.4284e-06	0.192403	4.15011	3	0.174723	1
5656	-1.4284e-06	0.192403	1.4284e-06	0.192403	4.15011	3	0.174723	1
5657	-1.42841e-06	0.192404	1.42841e-06	0.192404	4.15011	3	0.174723	1
5658	-1.42841e-06	0.192404	1.42841e-06	0.192404	4.15011	3	0.174723	1
5659	-1.42842e-06	0.192405	1.42842e-06	0.192405	4.15011	3	0.174723	1
5660	-1.42842e-06	0.192405	1.42842e-06	0.192405	4.15011	3	0.174723	1
5661	-1.42843e-06	0.192406	1.42843e-06	0.192406	4.15011	3	0.174723	1
5662	-1.42843e-06	0.192406	1.42843e-06	0.192406	4.15011	3	0.174723	1
5663	-1.42843e-06	0.192407	1.42843e-06	0.192407	4.15011	3	0.174723	1
5664	-1.42844e-06	0.192408	1.42844e-06	0.192408	4.15011	3	0.174723	1
5665	-1.42844e-06	0.192408	1.42844e-06	0.192408	4.15011	3	0.174723	1
5666	-1.42845e-06	0.192409	1.42845e-06	0.192409	4.15011	3	0.174723	1
5667	-1.42845e-06	0.192409	1.42845e-06	0.192409	4.15011	3	0.174723	1
5668	-1.42845e-06	0.19241	1.42845e-06	0.19241	4.15011	3	0.174723	1
5669	-1.42846e-06	0.19241	1.42846e-06	0.19241	4.15011	3	0.174723	1
5670	-1.42846e-06	0.192411	1.42846e-06	0.192411	4.15011	3	0.174723	1
5671	-1.42847e-06	0.192411	1.42847e-06	0.192411	4.15011	3	0.174723	1
5672	-1.42847e-06	0.192412	1.42847e-06	0.192412	4.15011	3	0.174723	1
5673	-1.42848e-06	0.192413	1.42848e-06	0.192413	4.15011	3	0.174723	1
5674	-1.42848e-06	0.192413	1.42848e-06	0.192413	4.15011	3	0.174723	1
5675	-1.42848e-06	0.192414	1.42848e-06	0.192414	4.15011	3	0.174723	1
5676	-1.42849e-06	0.192414	1.42849e-06	0.192414	4.15011	3	0.174723	1
5677	-1.42849e-06	0.192415	1.42849e-06	0.192415	4.15011	3	0.174723	1
5678	-1.4285e-06	0.192415	1.4285e-06	0.192415	4.15011	3	0.174723	1
5679	-1.4285e-06	0.192416	1.4285e-06	0.192416	4.15011	3	0.174723	1
5680	-1.4285e-06	0.192416	1.4285e-06	0.192416	4.15011	3	0.174723	1
5681	-1.42851e-06	0.192417	1.42851e-06	0.192417	4.15011	3	0.174723	1
5682	-1.42851e-06	0.192418	1.42851e-06	0.192418	4.15011	3	0.174723	1
5683	-1.42852e-06	0.192418	1.42852e-06	0.192418	4.15011	3	0.174723	1
5684	-1.42852e-06	0.192419	1.42852e-06	0.192419	4.15011	3	0.174723	1
5685	-1.42852e-06	0.192419	1.42852e-06	0.192419	4.15011	3	0.174723	1
5686	-1.42853e-06	0.19242	1.42853e-06	0.19242	4.15011	3	0.174723	1
5687	-1.42853e-06	0.19242	1.42853e-06	0.19242	4.15011	3	0.174723	1
5688	-1.42854e-06	0.192421	1.42854e-06	0.192421	4.15011	3	0.174723	1
5689	-1.42854e-06	0.192421	1.42854e-06	0.192421	4.15011	3	0.174723	1
5690	-1.42854e-06	0.192422	1.42854e-06	0.192422	4.15011	3	0.174723	1
5691	-1.42855e-06	0.192422	1.42855e-06	0.192422	4.15011	3	0.174723	1
5692	-1.42855e-06	0.192423	1.42855e-06	0.192423	4.15011	3	0.174723	1
5693	-1.42856e-06	0.192424	1.42856e-06	0.192424	4.15011	3	0.174723	1
5694	-1.42856e-06	0.192424	1.42856e-06	0.192424	4.15011	3	0.174723	1
5695	-1.42856e-06	0.192425	1.42856e-06	0.192425	4.15011	3	0.174723	1
5696	-1.42857e-06	0.192425	1.42857e-06	0.192425	4.15011	3	0.174723	1
5697	-1.42857e-06	0.192426	1.42857e-06	0.192426	4.15011	3	0.174723	1
5698	-1.42858e-06	0.192426	1.42858e-06	0.192426	4.15011	3	0.174723	1
5699	-1.42858e-06	0.192427	1.42858e-06	0.192427	4.15011	3	0.174723	1
5700	-1.42858e-06	0.192427	1.42858e-06	0.192427	4.15011	3	0.174723	1
5701	-1.42859e-06	0.192428	1.42859e-06	0.192428	4.15011	3	0.174723	1
5702	-1.42859e-06	0.192428	1.42859e-06	0.192428	4.15011	3	0.174723	1
5703	-1.4286e-06	0.192429	1.4286e-06	0.192429	4.15011	3	0.174723	1
5704	-1.4286e-06	0.192429	1.4286e-06	0.192429	4.15011	3	0.174723	1
5705	-1.4286e-06	0.19243	1.4286e-06	0.19243	4.15011	3	0.174723	1
5706	-1.42861e-06	0.192431	1.42861e-06	0.192431	4.15011	3	0.174723	1
5707	-1.42861e-06	0.192431	1.42861e-06	0.192431	4.15011	3	0.174723	1
5708	-1.42862e-06	0.192432	1.42862e-06	0.192432	4.15011	3	0.174723	1
5709	-1.42862e-06	0.192432	1.42862e-06	0.192432	4.15011	3	0.174723	1
5710	-1.42862e-06	0.192433	1.42862e-06	0.192433	4.15011	3	0.174723	1
5711	-1.42863e-06	0.192433	1.42863e-06	0.192433	4.15011	3	0.174723	1
5712	-1.42863e-06	0.192434	1.42863e-06	0.192434	4.15011	3	0.174723	1
5713	-1.42864e-06	0.192434	1.42864e-06	0.192434	4.15011	3	0.174723	1
5714	-1.42864e-06	0.192435	1.42864e-06	0.192435	4.15011	3	0.174723	1
5715	-1.42864e-06	0.192435	1.42864e-06	0.192435	4.15011	3	0.174723	1
5716	-1.42865e-06	0.192436	1.42865e-06	0.192436	4.15011	3	0.174723	1
5717	-1.42865e-06	0.192436	1.42865e-06	0.192436	4.15011	3	0.174723	1
5718	-1.42866e-06	0.192437	1.42866e-06	0.192437	4.15011	3	0.174723	1
5719	-1.42866e-06	0.192437	1.42866e-06	0.192437	4.15011	3	0.174723	1
5720	-1.42866e-06	0.192438	1.42866e-06	0.192438	4.15011	3	0.174723	1
5721	-1.42867e-06	0.192439	1.42867e-06	0.192439	4.15011	3	0.174723	1
5722	-1.42867e-06	0.192439	1.42867e-06	0.192439	4.15011	3	0.174723	1
5723	-1.42868e-06	0.19244	1.42868e-06	0.19244	4.15011	3	0.174723	1
5724	-1.42868e-06	0.19244	1.42868e-06	0.19244	4.15011	3	0.174723	1
5725	-1.42868e-06	0.192441	1.42868e-06	0.192441	4.15011	3	0.174723	1
5726	-1.42869e-06	0.192441	1.42869e-06	0.192441	4.15011	3	0.174723	1
5727	-1.42869e-06	0.192442	1.42869e-06	0.192442	4.15011	3	0.174723	1
5728	-1.4287e-06	0.192442	1.4287e-06	0.192442	4.15011	3	0.174723	1
5729	-1.4287e-06	0.192443	1.4287e-06	0.192443	4.15011	3	0.174723	1
5730	-1.4287e-06	0.192443	1.4287e-06	0.192443	4.15011	3	0.174723	1
5731	-1.42871e-06	0.192444	1.42871e-06	0.192444	4.15011	3	0.174723	1
5732	-1.42871e-06	0.192444	1.42871e-06	0.192444	4.15011	3	0.174723	1
5733	-1.42871e-06	0.192445	1.42871e-06	0.192445	4.15011	3	0.174723	1
5734	-1.42872e-06	0.192445	1.42872e-06	0.192445	4.15011	3	0.174723	1
5735	-1.42872e-06	0.192446	1.42872e-06	0.192446	4.15011	3	0.174723	1
5736	-1.42873e-06	0.192446	1.42873e-06	0.192446	4.15011	3	0.174723	1
5737	-1.42873e-06	0.192447	1.42873e-06	0.192447	4.15011	3	0.174723	1
5738	-1.42873e-06	0.192447	1.42873e-06	0.192447	4.15011	3	0.174723	1
5739	-1.42874e-06	0.192448	1.42874e-06	0.192448	4.15011	3	0.174723	1
5740	-1.42874e-06	0.192448	1.42874e-06	0.192448	4.15011	3	0.174723	1
5741	-1.42875e-06	0.192449	1.42875e-06	0.192449	4.15011	3	0.174723	1
5742	-1.42875e-06	0.19245	1.42875e-06	0.19245	4.15011	3	0.174723	1
5743	-1.42875e-06	0.19245	1.42875e-06	0.19245	4.15011	3	0.174723	1
5744	-1.42876e-06	0.192451	1.42876e-06	0.192451	4.15011	3	0.174723	1
5745	-1.42876e-06	0.192451	1.42876e-06	0.192451	4.15011	3	0.174723	1
5746	-1.42876e-06	0.192452	1.42876e-06	0.192452	4.15011	3	0.174723	1
5747	-1.42877e-06	0.192452	1.42877e-06	0.192452	4.15011	3	0.174723	1
5748	-1.42877e-06	0.192453	1.42877e-06	0.192453	4.15011	3	0.174723	1
5749	-1.42878e-06	0.192453	1.42878e-06	0.192453	4.15011	3	0.174723	1
5750	-1.42878e-06	0.192454	1.42878e-06	0.192454	4.15011	3	0.174723	1
5751	-1.42878e-06	0.192454	1.42878e-06	0.192454	4.15011	3	0.174723	1
5752	-1.42879e-06	0.192455	1.42879e-06	0.192455	4.15011	3	0.174723	1
5753	-1.42879e-06	0.192455	1.42879e-06	0.192455	4.15011	3	0.174723	1
5754	-1.4288e-06	0.192456	1.4288e-06	0.192456	4.15011	3	0.174723	1
5755	-1.4288e-06	0.192456	1.4288e-06	0.192456	4.15011	3	0.174723	1
5756	-1.4288e-06	0.192457	1.4288e-06	0.192457	4.15011	3	0.174723	1
5757	-1.42881e-06	0.192457	1.42881e-06	0.192457	4.15011	3	0.174723	1
5758	-1.42881e-06	0.192458	1.42881e-06	0.192458	4.15011	3	0.174723	1
5759	-1.42881e-06	0.192458	1.42881e-06	0.192458	4.15011	3	0.174723	1
5760	-1.42882e-06	0.192459	1.42882e-06	0.192459	4.15011	3	0.174723	1
5761	-1.42882e-06	0.192459	1.42882e-06	0.192459	4.15011	3	0.174723	1
5762	-1.42883e-06	0.19246	1.42883e-06	0.19246	4.15011	3	0.174723	1
5763	-1.42883e-06	0.19246	1.42883e-06	0.19246	4.15011	3	0.174723	1
5764	-1.42883e-06	0.192461	1.42883e-06	0.192461	4.15011	3	0.174723	1
5765	-1.42884e-06	0.192461	1.42884e-06	0.192461	4.15011	3	0.174723	1
5766	-1.42884e-06	0.192462	1.42884e-06	0.192462	4.15011	3	0.174723	1
5767	-1.42884e-06	0.192462	1.42884e-06	0.192462	4.15011	3	0.174723	1
5768	-1.42885e-06	0.192463	1.42885e-06	0.192463	4.15011	3	0.174723	1
5769	-1.42885e-06	0.192463	1.42885e-06	0.192463	4.15011	3	0.174723	1
5770	-1.42886e-06	0.192464	1.42886e-06	0.192464	4.15011	3	0.174723	1
5771	-1.42886e-06	0.192464	1.42886e-06	0.192464	4.15011	3	0.174723	1
5772	-1.42886e-06	0.192465	1.42886e-06	0.192465	4.15011	3	0.174723	1
5773	-1.42887e-06	0.192465	1.42887e-06	0.192465	4.15011	3	0.174723	1
5774	-1.42887e-06	0.192466	1.42887e-06	0.192466	4.15011	3	0.174723	1
5775	-1.42887e-06	0.192466	1.42887e-06	0.192466	4.15011	3	0.174723	1
5776	-1.42888e-06	0.192467	1.42888e-06	0.192467	4.15011	3	0.174723	1
5777	-1.42888e-06	0.192467	1.42888e-06	0.192467	4.15011	3	0.174723	1
5778	-1.42889e-06	0.192468	1.42889e-06	0.192468	4.15011	3	0.174723	1
5779	-1.42889e-06	0.192468	1.42889e-06	0.192468	4.15011	3	0.174723	1
5780	-1.42889e-06	0.192469	1.42889e-06	0.192469	4.15011	3	0.174723	1
5781	-1.4289e-06	0.192469	1.4289e-06	0.192469	4.15011	3	0.174723	1
5782	-1.4289e-06	0.19247	1.4289e-06	0.19247	4.15011	3	0.174723	1
5783	-1.4289e-06	0.19247	1.4289e-06	0.19247	4.15011	3	0.174723	1
5784	-1.42891e-06	0.192471	1.42891e-06	0.192471	4.15011	3	0.174723	1
5785	-1.42891e-06	0.192471	1.42891e-06	0.192471	4.15011	3	0.174723	1
5786	-1.42891e-06	0.192472	1.42891e-06	0.192472	4.15011	3	0.174723	1
5787	-1.42892e-06	0.192472	1.42892e-06	0.192472	4.15011	3	0.174723	1
5788	-1.42892e-06	0.192473	1.42892e-06	0.192473	4.15011	3	0.174723	1
5789	-1.42893e-06	0.192473	1.42893e-06	0.192473	4.15011	3	0.174723	1
5790	-1.42893e-06	0.192474	1.42893e-06	0.192474	4.15011	3	0.174723	1
5791	-1.42893e-06	0.192474	1.42893e-06	0.192474	4.15011	3	0.174723	1
5792	-1.42894e-06	0.192475	1.42894e-06	0.192475	4.15011	3	0.174723	1
5793	-1.42894e-06	0.192475	1.42894e-06	0.192475	4.15011	3	0.174723	1
5794	-1.42894e-06	0.192476	1.42894e-06	0.192476	4.15011	3	0.174723	1
5795	-1.42895e-06	0.192476	1.42895e-06	0.192476	4.15011	3	0.174723	1
5796	-1.42895e-06	0.192477	1.42895e-06	0.192477	4.15011	3	0.174723	1
5797	-1.42895e-06	0.192477	1.42895e-06	0.192477	4.15011	3	0.174723	1
5798	-1.42896e-06	0.192478	1.42896e-06	0.192478	4.15011	3	0.174723	1
5799	-1.42896e-06	0.192478	1.42896e-06	0.192478	4.15011	3	0.174723	1
5800	-1.42897e-06	0.192479	1.42897e-06	0.192479	4.15011	3	0.174723	1
5801	-1.42897e-06	0.192479	1.42897e-06	0.192479	4.15011	3	0.174723	1
5802	-1.42897e-06	0.19248	1.42897e-06	0.19248	4.15011	3	0.174723	1
5803	-1.42898e-06	0.19248	1.42898e-06	0.19248	4.15011	3	0.174723	1
5804	-1.42898e-06	0.192481	1.42898e-06	0.192481	4.15011	3	0.174723	1
5805	-1.42898e-06	0.192481	1.42898e-06	0.192481	4.15011	3	0.174723	1
5806	-1.42899e-06	0.192482	1.42899e-06	0.192482	4.15011	3	0.174723	1
5807	-1.42899e-06	0.192482	1.42899e-06	0.192482	4.15011	3	0.174723	1
5808	-1.42899e-06	0.192483	1.42899e-06	0.192483	4.15011	3	0.174723	1
5809	-1.429e-06	0.192483	1.429e-06	0.192483	4.15011	3	0.174723	1
5810	-1.429e-06	0.192484	1.429e-06	0.192484	4.15011	3	0.174723	1
5811	-1.42901e-06	0.192484	1.42901e-06	0.192484	4.15011	3	0.174723	1
5812	-1.42901e-06	0.192485	1.42901e-06	0.192485	4.15011	3	0.174723	1
5813	-1.42901e-06	0.192485	1.42901e-06	0.192485	4.15011	3	0.174723	1
5814	-1.42902e-06	0.192485	1.42902e-06	0.192485	4.15011	3	0.174723	1
5815	-1.42902e-06	0.192486	1.42902e-06	0.192486	4.15011	3	0.174723	1
5816	-1.42902e-06	0.192486	1.42902e-06	0.192486	4.15011	3	0.174723	1
5817	-1.42903e-06	0.192487	1.42903e-06	0.192487	4.15011	3	0.174723	1
5818	-1.42903e-06	0.192487	1.42903e-06	0.192487	4.15011	3	0.174723	1
5819	-1.42903e-06	0.192488	1.42903e-06	0.192488	4.15011	3	0.174723	1
5820	-1.42904e-06	0.192488	1.42904e-06	0.192488	4.15011	3	0.174723	1
5821	-1.42904e-06	0.192489	1.42904e-06	0.192489	4.15011	3	0.174723	1
5822	-1.42904e-06	0.192489	1.42904e-06	0.192489	4.15011	3	0.174723	1
5823	-1.42905e-06	0.19249	1.42905e-06	0.19249	4.15011	3	0.174723	1
5824	-1.42905e-06	0.19249	1.42905e-06	0.19249	4.15011	3	0.174723	1
5825	-1.42906e-06	0.192491	1.42906e-06	0.192491	4.15011	3	0.174723	1
5826	-1.42906e-06	0.192491	1.42906e-06	0.192491	4.15011	3	0.174723	1
5827	-1.42906e-06	0.192492	1.42906e-06	0.192492	4.15011	3	0.174723	1
5828	-1.42907e-06	0.192492	1.42907e-06	0.192492	4.15011	3	0.174723	1
5829	-1.42907e-06	0.192493	1.42907e-06	0.192493	4.15011	3	0.174723	1
5830	-1.42907e-06	0.192493	1.42907e-06	0.192493	4.15011	3	0.174723	1
5831	-1.42908e-06	0.192494	1.42908e-06	0.192494	4.15011	3	0.174723	1
5832	-1.42908e-06	0.192494	1.42908e-06	0.192494	4.15011	3	0.174723	1
5833	-1.42908e-06	0.192495	1.42908e-06	0.192495	4.15011	3	0.174723	1
5834	-1.42909e-06	0.192495	1.42909e-06	0.192495	4.15011	3	0.174723	1
5835	-1.42909e-06	0.192495	1.42909e-06	0.192495	4.15011	3	0.174723	1
5836	-1.42909e-06	0.192496	1.42909e-06	0.192496	4.15011	3	0.174723	1
5837	-1.4291e-06	0.192496	1.4291e-06	0.192496	4.15011	3	0.174723	1
5838	-1.4291e-06	0.192497	1.4291e-06	0.192497	4.15011	3	0.174723	1
5839	-1.4291e-06	0.192497	1.4291e-06	0.192497	4.15011	3	0.174723	1
5840	-1.42911e-06	0.192498	1.42911e-06	0.192498	4.15011	3	0.174723	1
5841	-1.42911e-06	0.192498	1.42911e-06	0.192498	4.15011	3	0.174723	1
5842	-1.42911e-06	0.192499	1.42911e-06	0.192499	4.15011	3	0.174723	1
5843	-1.42912e-06	0.192499	1.42912e-06	0.192499	4.15011	3	0.174723	1
5844	-1.42912e-06	0.1925	1.42912e-06	0.1925	4.15011	3	0.174723	1
5845	-1.42913e-06	0.1925	1.42913e-06	0.1925	4.15011	3	0.174723	1
5846	-1.42913e-06	0.192501	1.42913e-06	0.192501	4.15011	3	0.174723	1
5847	-1.42913e-06	0.192501	1.42913e-06	0.192501	4.15011	3	0.174723	1
5848	-1.42914e-06	0.192502	1.42914e-06	0.192502	4.15011	3	0.174723	1
5849	-1.42914e-06	0.192502	1.42914e-06	0.192502	4.15011	3	0.174723	1
5850	-1.42914e-06	0.192502	1.42914e-06	0.192502	4.15011	3	0.174723	1
5851	-1.42915e-06	0.192503	1.42915e-06	0.192503	4.15011	3	0.174723	1
5852	-1.42915e-06	0.192503	1.42915e-06	0.192503	4.15011	3	0.174723	1
5853	-1.42915e-06	0.192504	1.42915e-06	0.192504	4.15011	3	0.174723	1
5854	-1.42916e-06	0.192504	1.42916e-06	0.192504	4.15011	3	0.174723	1
5855	-1.42916e-06	0.192505	1.42916e-06	0.192505	4.15011	3	0.174723	1
5856	-1.42916e-06	0.192505	1.42916e-06	0.192505	4.15011	3	0.174723	1
5857	-1.42917e-06	0.192506	1.42917e-06	0.192506	4.15011	3	0.174723	1
5858	-1.42917e-06	0.192506	1.42917e-06	0.192506	4.15011	3	0.174723	1
5859	-1.42917e-06	0.192507	1.42917e-06	0.192507	4.15011	3	0.174723	1
5860	-1.42918e-06	0.192507	1.42918e-06	0.192507	4.15011	3	0.174723	1
5861	-1.42918e-06	0.192508	1.42918e-06	0.192508	4.15011	3	0.174723	1
5862	-1.42918e-06	0.192508	1.42918e-06	0.192508	4.15011	3	0.174723	1
5863	-1.42919e-06	0.192508	1.42919e-06	0.192508	4.15011	3	0.174723	1
5864	-1.42919e-06	0.192509	1.42919e-06	0.192509	4.15011	3	0.174723	1
5865	-1.42919e-06	0.192509	1.42919e-06	0.192509	4.15011	3	0.174723	1
5866	-1.4292e-06	0.19251	1.4292e-06	0.19251	4.15011	3	0.174723	1
5867	-1.4292e-06	0.19251	1.4292e-06	0.19251	4.15011	3	0.174723	1
5868	-1.4292e-06	0.192511	1.4292e-06	0.192511	4.15011	3	0.174723	1
5869	-1.42921e-06	0.192511	1.42921e-06	0.192511	4.15011	3	0.174723	1
5870	-1.42921e-06	0.192512	1.42921e-06	0.192512	4.15011	3	0.174723	1
5871	-1.42921e-06	0.192512	1.42921e-06	0.192512	4.15011	3	0.174723	1
5872	-1.42922e-06	0.192513	1.42922e-06	0.192513	4.15011	3	0.174723	1
5873	-1.42922e-06	0.192513	1.42922e-06	0.192513	4.15011	3	0.174723	1
5874	-1.42922e-06	0.192514	1.42922e-06	0.192514	4.15011	3	0.174723	1
5875	-1.42923e-06	0.192514	1.42923e-06	0.192514	4.15011	3	0.174723	1
5876	-1.42923e-06	0.192514	1.42923e-06	0.192514	4.15011	3	0.174723	1
5877	-1.42923e-06	0.192515	1.42923e-06	0.192515	4.15011	3	0.174723	1
5878	-1.42924e-06	0.192515	1.42924e-06	0.192515	4.15011	3	0.174723	1
5879	-1.42924e-06	0.192516	1.42924e-06	0.192516	4.15011	3	0.174723	1
5880	-1.42924e-06	0.192516	1.42924e-06	0.192516	4.15011	3	0.174723	1
5881	-1.42925e-06	0.192517	1.42925e-06	0.192517	4.15011	3	0.174723	1
5882	-1.42925e-06	0.192517	1.42925e-06	0.192517	4.15011	3	0.174723	1
5883	-1.42925e-06	0.192518	1.42925e-06	0.192518	4.15011	3	0.174723	1
5884	-1.42926e-06	0.192518	1.42926e-06	0.192518	4.15011	3	0.174723	1
5885	-1.42926e-06	0.192518	1.42926e-06	0.192518	4.15011	3	0.174723	1
5886	-1.42926e-06	0.192519	1.42926e-06	0.192519	4.15011	3	0.174723	1
5887	-1.42927e-06	0.192519	1.42927e-06	0.192519	4.15011	3	0.174723	1
5888	-1.42927e-06	0.19252	1.42927e-06	0.19252	4.15011	3	0.174723	1
5889	-1.42927e-06	0.19252	1.42927e-06	0.19252	4.15011	3	0.174723	1
5890	-1.42928e-06	0.192521	1.42928e-06	0.192521	4.15011	3	0.174723	1
5891	-1.42928e-06	0.192521	1.42928e-06	0.192521	4.15011	3	0.174723	1
5892	-1.42928e-06	0.192522	1.42928e-06	0.192522	4.15011	3	0.174723	1
5893	-1.42929e-06	0.192522	1.42929e-06	0.192522	4.15011	3	0.174723	1
5894	-1.42929e-06	0.192522	1.42929e-06	0.192522	4.15011	3	0.174723	1
5895	-1.42929e-06	0.192523	1.42929e-06	0.192523	4.15011	3	0.174723	1
5896	-1.4293e-06	0.192523	1.4293e-06	0.192523	4.15011	3	0.174723	1
5897	-1.4293e-06	0.192524	1.4293e-06	0.192524	4.15011	3	0.174723	1
5898	-1.4293e-06	0.192524	1.4293e-06	0.192524	4.15011	3	0.174723	1
5899	-1.42931e-06	0.192525	1.42931e-06	0.192525	4.15011	3	0.174723	1
5900	-1.42931e-06	0.192525	1.42931e-06	0.192525	4.15011	3	0.174723	1
5901	-1.42931e-06	0.192526	1.42931e-06	0.192526	4.15011	3	0.174723	1
5902	-1.42932e-06	0.192526	1.42932e-06	0.192526	4.15011	3	0.174723	1
5903	-1.42932e-06	0.192526	1.42932e-06	0.192526	4.15011	3	0.174723	1
5904	-1.42932e-06	0.192527	1.42932e-06	0.192527	4.15011	3	0.174723	1
5905	-1.42933e-06	0.192527	1.42933e-06	0.192527	4.15011	3	0.174723	1
5906	-1.42933e-06	0.192528	1.42933e-06	0.192528	4.15011	3	0.174723	1
5907	-1.42933e-06	0.192528	1.42933e-06	0.192528	4.15011	3	0.174723	1
5908	-1.42934e-06	0.192529	1.42934e-06	0.192529	4.15011	3	0.174723	1
5909	-1.42934e-06	0.192529	1.42934e-06	0.192529	4.15011	3	0.174723	1
5910	-1.42934e-06	0.19253	1.42934e-06	0.19253	4.15011	3	0.174723	1
5911	-1.42935e-06	0.19253	1.42935e-06	0.19253	4.15011	3	0.174723	1
5912	-1.42935e-06	0.19253	1.42935e-06	0.19253	4.15011	3	0.174723	1
5913	-1.42935e-06	0.192531	1.42935e-06	0.192531	4.15011	3	0.174723	1
5914	-1.42936e-06	0.192531	1.42936e-06	0.192531	4.15011	3	0.174723	1
5915	-1.42936e-06	0.192532	1.42936e-06	0.192532	4.15011	3	0.174723	1
5916	-1.42936e-06	0.192532	1.42936e-06	0.192532	4.15011	3	0.174723	1
5917	-1.42937e-06	0.192533	1.42937e-06	0.192533	4.15011	3	0.174723	1
5918	-1.42937e-06	0.192533	1.42937e-06	0.192533	4.15011	3	0.174723	1
5919	-1.42937e-06	0.192533	1.42937e-06	0.192533	4.15011	3	0.174723	1
5920	-1.42938e-06	0.192534	1.42938e-06	0.192534	4.15011	3	0.174723	1
5921	-1.42938e-06	0.192534	1.42938e-06	0.192534	4.15011	3	0.174723	1
5922	-1.42938e-06	0.192535	1.42938e-06	0.192535	4.15011	3	0.174723	1
5923	-1.42939e-06	0.192535	1.42939e-06	0.192535	4.15011	3	0.174723	1
5924	-1.42939e-06	0.192536	1.42939e-06	0.192536	4.15011	3	0.174723	1
5925	-1.42939e-06	0.192536	1.42939e-06	0.192536	4.15011	3	0.174723	1
